DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	n_amr_genes_strict
COLOR	#ff0000
COLOR_MIN	#ffffff
COLOR_MAX	#000000
DATA
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0111_0076_g2	36.0
am_0070_0085_c9	2.0
am_0070_0085_c9	2.0
am_0070_0085_b6	2.0
am_0070_0085_b6	2.0
am_0070_0085_c7	2.0
am_0070_0085_c7	2.0
am_0070_0085_b9	2.0
am_0070_0085_b9	2.0
bq_0049_0037_b5	1.0
av_0103_0014_e5	1.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
am_0111_0080_b6	38.0
aa_0143_0055_g12	2.0
aa_0143_0055_g12	2.0
aa_0143_0055_h11	2.0
aa_0143_0055_h11	2.0
am_0070_0085_a8	2.0
am_0070_0085_a8	2.0
am_0070_0079_d7	2.0
am_0070_0079_d7	2.0
av_0103_0014_e12	1.0
av_0103_0014_c5	1.0
av_0103_0014_d2-BIS	1.0
af_0058_0067_a5	1.0
am_0171_0068_b5	3.0
am_0171_0068_b5	3.0
am_0171_0068_b5	3.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
cx_0004_0025_b2	29.0
bj_0095_0018_a2	2.0
bj_0095_0018_a2	2.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0025_e7	30.0
cx_0004_0077_b12	2.0
cx_0004_0077_b12	2.0
am_0171_0068_d5	3.0
am_0171_0068_d5	3.0
am_0171_0068_d5	3.0
am_0070_0075_d11	2.0
am_0070_0075_d11	2.0
af_0058_0044_a6	3.0
af_0058_0044_a6	3.0
af_0058_0044_a6	3.0
aa_0143_0055_e10	1.0
bq_0049_0032_e12	2.0
bq_0049_0032_e12	2.0
af_0058_0056_e11	3.0
af_0058_0056_e11	3.0
af_0058_0056_e11	3.0
bk_0021_0037_f7	3.0
bk_0021_0037_f7	3.0
bk_0021_0037_f7	3.0
av_0103_0014_c12	1.0
af_0058_0056_g12	3.0
af_0058_0056_g12	3.0
af_0058_0056_g12	3.0
af_0058_0056_b9	3.0
af_0058_0056_b9	3.0
af_0058_0056_b9	3.0
bf_0095_0070_b4	2.0
bf_0095_0070_b4	2.0
an_0080_0058_b10	1.0
af_0058_0056_h11	3.0
af_0058_0056_h11	3.0
af_0058_0056_h11	3.0
am_0070_0084_b4	2.0
am_0070_0084_b4	2.0
av_0103_0014_d2	1.0
af_0058_0006_d3	3.0
af_0058_0006_d3	3.0
af_0058_0006_d3	3.0
bq_0049_0032_g4-BIS	3.0
bq_0049_0032_g4-BIS	3.0
bq_0049_0032_g4-BIS	3.0
bf_0095_0070_d5	2.0
bf_0095_0070_d5	2.0
bf_0095_0016_f4	2.0
bf_0095_0016_f4	2.0
bf_0095_0070_h5	2.0
bf_0095_0070_h5	2.0
cx_0004_0077_a10	2.0
cx_0004_0077_a10	2.0
af_0058_0056_h7	3.0
af_0058_0056_h7	3.0
af_0058_0056_h7	3.0
am_0171_0088_f5	2.0
am_0171_0088_f5	2.0
af_0058_0056_g11	3.0
af_0058_0056_g11	3.0
af_0058_0056_g11	3.0
bq_0049_0032_b8	3.0
bq_0049_0032_b8	3.0
bq_0049_0032_b8	3.0
bf_0095_0063_d4	2.0
bf_0095_0063_d4	2.0
af_0058_0056_b10	3.0
af_0058_0056_b10	3.0
af_0058_0056_b10	3.0
bq_0049_0032_a1-BIS	2.0
bq_0049_0032_a1-BIS	2.0
bf_0095_0017_a11	2.0
bf_0095_0017_a11	2.0
am_0171_0068_b3	2.0
am_0171_0068_b3	2.0
af_0058_0056_a12	3.0
af_0058_0056_a12	3.0
af_0058_0056_a12	3.0
af_0058_0056_b12	3.0
af_0058_0056_b12	3.0
af_0058_0056_b12	3.0
bq_0049_0032_e3-BIS	2.0
bq_0049_0032_e3-BIS	2.0
am_0171_0090_a4	2.0
am_0171_0090_a4	2.0
am_0171_0090_a5	2.0
am_0171_0090_a5	2.0
av_0103_0014_f11	1.0
af_0058_0056_f12	3.0
af_0058_0056_f12	3.0
af_0058_0056_f12	3.0
am_0171_0057_h7	2.0
am_0171_0057_h7	2.0
af_0058_0056_d8	3.0
af_0058_0056_d8	3.0
af_0058_0056_d8	3.0
am_0171_0068_b4	2.0
am_0171_0068_b4	2.0
av_0103_0014_a12	2.0
av_0103_0014_a12	2.0
aa_0143_0005_a6	1.0
bf_0095_0037_d4	1.0
av_0103_0014_c9	2.0
av_0103_0014_c9	2.0
cx_0004_0077_g12	2.0
cx_0004_0077_g12	2.0
af_0058_0056_b8	3.0
af_0058_0056_b8	3.0
af_0058_0056_b8	3.0
av_0103_0014_b7	1.0
af_0058_0056_b7	3.0
af_0058_0056_b7	3.0
af_0058_0056_b7	3.0
af_0058_0056_d9	3.0
af_0058_0056_d9	3.0
af_0058_0056_d9	3.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
ao_0067_0059_g1	34.0
am_0171_0068_c1	2.0
am_0171_0068_c1	2.0
bq_0049_0032_e8	1.0
am_0171_0068_h1	2.0
am_0171_0068_h1	2.0
af_0058_0056_f10	3.0
af_0058_0056_f10	3.0
af_0058_0056_f10	3.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
ao_0067_0059_b3	34.0
af_0058_0056_e12	3.0
af_0058_0056_e12	3.0
af_0058_0056_e12	3.0
am_0171_0088_a8	2.0
am_0171_0088_a8	2.0
bq_0049_0068_b8	2.0
bq_0049_0068_b8	2.0
af_0058_0056_e10	3.0
af_0058_0056_e10	3.0
af_0058_0056_e10	3.0
am_0171_0088_e4	2.0
am_0171_0088_e4	2.0
bq_0049_0032_h3-BIS	2.0
bq_0049_0032_h3-BIS	2.0
bq_0049_0032_f5	1.0
bf_0095_0017_c12	2.0
bf_0095_0017_c12	2.0
am_0171_0068_f3	2.0
am_0171_0068_f3	2.0
am_0171_0088_d3	2.0
am_0171_0088_d3	2.0
am_0171_0057_f11	2.0
am_0171_0057_f11	2.0
am_0171_0068_a2	2.0
am_0171_0068_a2	2.0
am_0171_0088_d5	2.0
am_0171_0088_d5	2.0
am_0171_0088_g1	2.0
am_0171_0088_g1	2.0
am_0171_0057_f10	2.0
am_0171_0057_f10	2.0
bj_0095_0018_e1	1.0
am_0171_0068_f2	2.0
am_0171_0068_f2	2.0
am_0171_0068_g1	2.0
am_0171_0068_g1	2.0
am_0171_0090_f5	2.0
am_0171_0090_f5	2.0
am_0171_0068_a3	2.0
am_0171_0068_a3	2.0
am_0171_0090_b5	2.0
am_0171_0090_b5	2.0
am_0171_0068_f1	2.0
am_0171_0068_f1	2.0
am_0171_0068_c2	2.0
am_0171_0068_c2	2.0
am_0171_0057_c12	2.0
am_0171_0057_c12	2.0
am_0171_0057_e12	2.0
am_0171_0057_e12	2.0
bk_0021_0037_g7	3.0
bk_0021_0037_g7	3.0
bk_0021_0037_g7	3.0
am_0171_0057_a7	2.0
am_0171_0057_a7	2.0
am_0171_0057_a8	2.0
am_0171_0057_a8	2.0
bq_0049_0022_a1	1.0
am_0171_0057_c9	2.0
am_0171_0057_c9	2.0
am_0171_0057_a9	2.0
am_0171_0057_a9	2.0
am_0171_0057_h5	1.0
am_0171_0057_a10	2.0
am_0171_0057_a10	2.0
am_0171_0057_f9	2.0
am_0171_0057_f9	2.0
am_0171_0057_b10	2.0
am_0171_0057_b10	2.0
bq_0049_0032_g2	3.0
bq_0049_0032_g2	3.0
bq_0049_0032_g2	3.0
am_0171_0057_g12	2.0
am_0171_0057_g12	2.0
am_0171_0057_a11	2.0
am_0171_0057_a11	2.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
cx_0004_0072_h10	21.0
am_0171_0057_b11	2.0
am_0171_0057_b11	2.0
am_0171_0057_d11	2.0
am_0171_0057_d11	2.0
am_0171_0057_f12	2.0
am_0171_0057_f12	2.0
am_0171_0057_b8	2.0
am_0171_0057_b8	2.0
bq_0049_0032_d6	2.0
bq_0049_0032_d6	2.0
am_0171_0057_d12	2.0
am_0171_0057_d12	2.0
am_0171_0057_c11	2.0
am_0171_0057_c11	2.0
am_0171_0057_g11	2.0
am_0171_0057_g11	2.0
am_0171_0057_a12	2.0
am_0171_0057_a12	2.0
am_0171_0057_d10	2.0
am_0171_0057_d10	2.0
am_0171_0057_b9	2.0
am_0171_0057_b9	2.0
am_0171_0057_h10	2.0
am_0171_0057_h10	2.0
am_0171_0057_b7	2.0
am_0171_0057_b7	2.0
am_0171_0057_b12	2.0
am_0171_0057_b12	2.0
am_0171_0057_d9	2.0
am_0171_0057_d9	2.0
am_0171_0057_d8	2.0
am_0171_0057_d8	2.0
am_0171_0057_e11	2.0
am_0171_0057_e11	2.0
am_0171_0057_h11	2.0
am_0171_0057_h11	2.0
bq_0049_0032_c2-BIS	2.0
bq_0049_0032_c2-BIS	2.0
bq_0049_0032_b2-BIS	2.0
bq_0049_0032_b2-BIS	2.0
am_0171_0057_h9	2.0
am_0171_0057_h9	2.0
am_0171_0057_g9	2.0
am_0171_0057_g9	2.0
aa_0143_0005_c11	1.0
bq_0049_0072_d2	2.0
bq_0049_0072_d2	2.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
am_0001_0092_a4	37.0
aa_0143_0005_a1	1.0
am_0171_0057_g10	2.0
am_0171_0057_g10	2.0
bq_0049_0032_f8	3.0
bq_0049_0032_f8	3.0
bq_0049_0032_f8	3.0
cx_0004_0077_a11	2.0
cx_0004_0077_a11	2.0
bq_0049_0032_c5	1.0
am_0171_0057_c8	2.0
am_0171_0057_c8	2.0
am_0171_0071_a12	2.0
am_0171_0071_a12	2.0
bq_0049_0037_f5	1.0
bq_0049_0032_h9	3.0
bq_0049_0032_h9	3.0
bq_0049_0032_h9	3.0
bf_0095_0063_f2	2.0
bf_0095_0063_f2	2.0
bq_0049_0032_b2	1.0
bq_0049_0072_a4	4.0
bq_0049_0072_a4	4.0
bq_0049_0072_a4	4.0
bq_0049_0072_a4	4.0
am_0171_0057_e10	2.0
am_0171_0057_e10	2.0
aa_0143_0005_c10	1.0
bq_0049_0032_d7	2.0
bq_0049_0032_d7	2.0
bq_0049_0032_a1	2.0
bq_0049_0032_a1	2.0
bf_0095_0037_f4	1.0
bq_0049_0032_g9	2.0
bq_0049_0032_g9	2.0
bf_0095_0063_g2	2.0
bf_0095_0063_g2	2.0
bf_0095_0016_b4	2.0
bf_0095_0016_b4	2.0
bq_0049_0032_e10	2.0
bq_0049_0032_e10	2.0
bf_0095_0063_e3	2.0
bf_0095_0063_e3	2.0
cx_0004_0024_f5	1.0
bf_0095_0063_b1	2.0
bf_0095_0063_b1	2.0
bq_0049_0032_b12	2.0
bq_0049_0032_b12	2.0
bq_0049_0022_c3	1.0
bj_0095_0031_g10	1.0
bq_0049_0032_c11	2.0
bq_0049_0032_c11	2.0
bq_0049_0032_g5	2.0
bq_0049_0032_g5	2.0
am_0171_0057_f7	2.0
am_0171_0057_f7	2.0
bq_0049_0022_g11-BIS	1.0
bq_0049_0032_a6	2.0
bq_0049_0032_a6	2.0
am_0025_0074_e12	1.0
bq_0049_0032_d12	2.0
bq_0049_0032_d12	2.0
bq_0049_0022_e1	1.0
bq_0049_0068_a8	3.0
bq_0049_0068_a8	3.0
bq_0049_0068_a8	3.0
am_0171_0057_h8	2.0
am_0171_0057_h8	2.0
bf_0095_0016_e4	2.0
bf_0095_0016_e4	2.0
am_0070_0075_c12	1.0
am_0171_0057_e3	1.0
bq_0049_0022_a5	1.0
bq_0049_0032_a8	2.0
bq_0049_0032_a8	2.0
cx_0004_0077_f12	2.0
cx_0004_0077_f12	2.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0059_a3	34.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
ao_0067_0062_g7	21.0
bq_0049_0032_e7	2.0
bq_0049_0032_e7	2.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_g2	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
ao_0067_0059_h1	34.0
aa_0143_0087_b5	1.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
ao_0067_0059_c2	34.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
cx_0004_0053_h8	41.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
aa_0143_0055_g3-BIS	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_h2	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
ao_0067_0059_c1	34.0
